"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","first_yes_date","yeartype","dop","year","ind_phen_year","series_yrs"
17414,42.936153,-73.433449,396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2016,7,2,184,2457572,7,"86971_Adults","Adults observed","NY",2016-07-02,"calendar",184,2016,"86971_Adults_2016",11
20969,33.632149,-117.55545,1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2016,1,28,28,2457416,6,"90203_Adults","Adults observed","CA",2016-01-28,"calendar",28,2016,"90203_Adults_2016",10
20969,33.632149,-117.55545,1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2016,1,28,28,2457416,6,"90204_Adults","Adults observed","CA",2016-01-28,"calendar",28,2016,"90204_Adults_2016",10
20969,33.632149,-117.55545,1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2016,2,26,57,2457445,6,"90205_Adults","Adults observed","CA",2016-02-26,"calendar",57,2016,"90205_Adults_2016",10
20969,33.632149,-117.55545,1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2016,1,28,28,2457416,6,"90206_Adults","Adults observed","CA",2016-01-28,"calendar",28,2016,"90206_Adults_2016",10
22613,32.33926,-110.981728,1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2016,6,10,162,2457550,6,"100905_Adults","Adults observed","AZ",2016-06-10,"calendar",162,2016,"100905_Adults_2016",10
22613,32.33926,-110.981728,1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2016,8,6,219,2457607,7,"100906_Adults","Adults observed","AZ",2016-08-06,"calendar",219,2016,"100906_Adults_2016",10
22613,32.33926,-110.981728,1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2016,12,3,338,2457726,7,"100907_Adults","Adults observed","AZ",2016-12-03,"calendar",338,2016,"100907_Adults_2016",10
22613,32.33926,-110.981728,396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2016,7,2,184,2457572,7,"100909_Adults","Adults observed","AZ",2016-07-02,"calendar",184,2016,"100909_Adults_2016",10
22613,32.33926,-110.981728,1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2016,6,10,162,2457550,6,"100912_Adults","Adults observed","AZ",2016-06-10,"calendar",162,2016,"100912_Adults_2016",9
22613,32.33926,-110.981728,1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2016,4,23,114,2457502,7,"100913_Adults","Adults observed","AZ",2016-04-23,"calendar",114,2016,"100913_Adults_2016",10
1419,42.011166,-88.503304,288,"Bombus","spp.","bumblebee","Animalia",10284,312,"Flower visitation",2017,6,16,167,2457921,4,"10284_Flower visitation","Feeding","IL",2017-06-16,"calendar",167,2017,"10284_Flower visitation_2017",11
1419,42.011166,-88.503304,288,"Bombus","spp.","bumblebee","Animalia",10284,327,"Adults",2017,6,16,167,2457921,4,"10284_Adults","Adults observed","IL",2017-06-16,"calendar",167,2017,"10284_Adults_2017",11
2803,39.971001,-105.397003,288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2017,5,15,135,2457889,3,"16049_Flower visitation","Feeding","CO",2017-05-15,"calendar",135,2017,"16049_Flower visitation_2017",15
2803,39.971001,-105.397003,288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2017,4,15,105,2457859,2,"16049_Adults","Adults observed","CO",2017-04-15,"calendar",105,2017,"16049_Adults_2017",14
8496,46.328629,-96.061256,396,"Danaus","plexippus","monarch","Animalia",25783,312,"Flower visitation",2017,7,27,208,2457962,7,"25783_Flower visitation","Feeding","MN",2017-07-27,"calendar",208,2017,"25783_Flower visitation_2017",10
8496,46.328629,-96.061256,396,"Danaus","plexippus","monarch","Animalia",25783,327,"Adults",2017,7,20,201,2457955,5,"25783_Adults","Adults observed","MN",2017-07-20,"calendar",201,2017,"25783_Adults_2017",11
8736,44.903229,-93.217445,288,"Bombus","spp.","bumblebee","Animalia",28350,312,"Flower visitation",2017,4,29,119,2457873,4,"28350_Flower visitation","Feeding","MN",2017-04-29,"calendar",119,2017,"28350_Flower visitation_2017",9
8736,44.903229,-93.217445,288,"Bombus","spp.","bumblebee","Animalia",28350,327,"Adults",2017,4,29,119,2457873,4,"28350_Adults","Adults observed","MN",2017-04-29,"calendar",119,2017,"28350_Adults_2017",9
8736,44.903229,-93.217445,391,"Pieris","rapae","cabbage white","Animalia",28351,327,"Adults",2017,5,2,122,2457876,7,"28351_Adults","Adults observed","MN",2017-05-02,"calendar",122,2017,"28351_Adults_2017",10
8736,44.903229,-93.217445,396,"Danaus","plexippus","monarch","Animalia",28352,312,"Flower visitation",2017,7,5,186,2457940,1,"28352_Flower visitation","Feeding","MN",2017-07-05,"calendar",186,2017,"28352_Flower visitation_2017",10
8736,44.903229,-93.217445,396,"Danaus","plexippus","monarch","Animalia",28352,327,"Adults",2017,7,4,185,2457939,1,"28352_Adults","Adults observed","MN",2017-07-04,"calendar",185,2017,"28352_Adults_2017",10
8736,44.903229,-93.217445,393,"Vanessa","atalanta","red admiral","Animalia",28355,327,"Adults",2017,6,2,153,2457907,2,"28355_Adults","Adults observed","MN",2017-06-02,"calendar",153,2017,"28355_Adults_2017",9
8418,32.363758,-94.873947,288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2017,2,22,53,2457807,3,"30797_Flower visitation","Feeding","TX",2017-02-22,"calendar",53,2017,"30797_Flower visitation_2017",11
8418,32.363758,-94.873947,288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2017,2,22,53,2457807,3,"30797_Adults","Adults observed","TX",2017-02-22,"calendar",53,2017,"30797_Adults_2017",11
10145,42.602543,-83.250992,288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2017,4,29,119,2457873,3,"38858_Adults","Adults observed","MI",2017-04-29,"calendar",119,2017,"38858_Adults_2017",13
10145,42.602543,-83.250992,391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2017,4,24,114,2457868,2,"38859_Adults","Adults observed","MI",2017-04-24,"calendar",114,2017,"38859_Adults_2017",13
10145,42.602543,-83.250992,272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2017,6,7,158,2457912,2,"38869_Adults","Adults observed","MI",2017-06-07,"calendar",158,2017,"38869_Adults_2017",13
10145,42.602543,-83.250992,396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2017,6,5,156,2457910,1,"38919_Adults","Adults observed","MI",2017-06-05,"calendar",156,2017,"38919_Adults_2017",13
10145,42.602543,-83.250992,1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2017,4,17,107,2457861,6,"38921_Adults","Adults observed","MI",2017-04-17,"calendar",107,2017,"38921_Adults_2017",11
10145,42.602543,-83.250992,1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2017,6,30,181,2457935,1,"38930_Adults","Adults observed","MI",2017-06-30,"calendar",181,2017,"38930_Adults_2017",13
10145,42.602543,-83.250992,393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2017,4,24,114,2457868,2,"38941_Adults","Adults observed","MI",2017-04-24,"calendar",114,2017,"38941_Adults_2017",11
10145,42.602543,-83.250992,1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2017,5,10,130,2457884,3,"69919_Adults","Adults observed","MI",2017-05-10,"calendar",130,2017,"69919_Adults_2017",11
16876,41.745537,-74.119392,396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2017,7,19,200,2457954,4,"72969_Flower visitation","Feeding","NY",2017-07-19,"calendar",200,2017,"72969_Flower visitation_2017",10
16876,41.745537,-74.119392,396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2017,7,19,200,2457954,4,"72969_Adults","Adults observed","NY",2017-07-19,"calendar",200,2017,"72969_Adults_2017",11
17414,42.936153,-73.433449,396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2017,6,3,154,2457908,6,"86971_Flower visitation","Feeding","NY",2017-06-03,"calendar",154,2017,"86971_Flower visitation_2017",10
17414,42.936153,-73.433449,396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2017,6,3,154,2457908,6,"86971_Adults","Adults observed","NY",2017-06-03,"calendar",154,2017,"86971_Adults_2017",11
20969,33.632149,-117.55545,1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2017,6,6,157,2457911,5,"90203_Adults","Adults observed","CA",2017-06-06,"calendar",157,2017,"90203_Adults_2017",10
20969,33.632149,-117.55545,1135,"Junonia","coenia","common buckeye","Animalia",90204,327,"Adults",2017,3,9,68,2457822,5,"90204_Adults","Adults observed","CA",2017-03-09,"calendar",68,2017,"90204_Adults_2017",10
20969,33.632149,-117.55545,1388,"Coenonympha","tullia","common ringlet","Animalia",90205,327,"Adults",2017,3,4,63,2457817,2,"90205_Adults","Adults observed","CA",2017-03-04,"calendar",63,2017,"90205_Adults_2017",10
20969,33.632149,-117.55545,1384,"Anthocharis","sara","Pacific orangetip","Animalia",90206,327,"Adults",2017,2,4,35,2457789,1,"90206_Adults","Adults observed","CA",2017-02-04,"calendar",35,2017,"90206_Adults_2017",10
22613,32.33926,-110.981728,1131,"Calephelis","nemesis","fatal metalmark","Animalia",100905,327,"Adults",2017,3,18,77,2457831,7,"100905_Adults","Adults observed","AZ",2017-03-18,"calendar",77,2017,"100905_Adults_2017",10
22613,32.33926,-110.981728,1403,"Papilio","cresphontes","giant swallowtail","Animalia",100906,327,"Adults",2017,3,11,70,2457824,7,"100906_Adults","Adults observed","AZ",2017-03-11,"calendar",70,2017,"100906_Adults_2017",10
22613,32.33926,-110.981728,1391,"Agraulis","vanillae","gulf fritillary","Animalia",100907,327,"Adults",2017,2,4,35,2457789,7,"100907_Adults","Adults observed","AZ",2017-02-04,"calendar",35,2017,"100907_Adults_2017",10
22613,32.33926,-110.981728,396,"Danaus","plexippus","monarch","Animalia",100909,327,"Adults",2017,1,28,28,2457782,7,"100909_Adults","Adults observed","AZ",2017-01-28,"calendar",28,2017,"100909_Adults_2017",10
22613,32.33926,-110.981728,1129,"Battus","philenor","pipevine swallowtail","Animalia",100912,327,"Adults",2017,1,14,14,2457768,7,"100912_Adults","Adults observed","AZ",2017-01-14,"calendar",14,2017,"100912_Adults_2017",9
22613,32.33926,-110.981728,1133,"Danaus","gilippus","queen","Animalia",100913,327,"Adults",2017,1,28,28,2457782,7,"100913_Adults","Adults observed","AZ",2017-01-28,"calendar",28,2017,"100913_Adults_2017",10
22613,32.33926,-110.981728,415,"Libellula","saturata","flame skimmer","Animalia",136804,327,"Adults",2017,6,27,178,2457932,7,"136804_Adults","Adults observed","AZ",2017-06-27,"calendar",178,2017,"136804_Adults_2017",9
2803,39.971001,-105.397003,288,"Bombus","spp.","bumblebee","Animalia",16049,312,"Flower visitation",2018,4,27,117,2458236,4,"16049_Flower visitation","Feeding","CO",2018-04-27,"calendar",117,2018,"16049_Flower visitation_2018",15
2803,39.971001,-105.397003,288,"Bombus","spp.","bumblebee","Animalia",16049,327,"Adults",2018,4,27,117,2458236,4,"16049_Adults","Adults observed","CO",2018-04-27,"calendar",117,2018,"16049_Adults_2018",14
8496,46.328629,-96.061256,396,"Danaus","plexippus","monarch","Animalia",25783,312,"Flower visitation",2018,5,23,143,2458262,3,"25783_Flower visitation","Feeding","MN",2018-05-23,"calendar",143,2018,"25783_Flower visitation_2018",10
8496,46.328629,-96.061256,396,"Danaus","plexippus","monarch","Animalia",25783,327,"Adults",2018,5,20,140,2458259,6,"25783_Adults","Adults observed","MN",2018-05-20,"calendar",140,2018,"25783_Adults_2018",11
8736,44.903229,-93.217445,288,"Bombus","spp.","bumblebee","Animalia",28350,312,"Flower visitation",2018,9,30,273,2458392,2,"28350_Flower visitation","Feeding","MN",2018-09-30,"calendar",273,2018,"28350_Flower visitation_2018",9
8736,44.903229,-93.217445,288,"Bombus","spp.","bumblebee","Animalia",28350,327,"Adults",2018,5,3,123,2458242,1,"28350_Adults","Adults observed","MN",2018-05-03,"calendar",123,2018,"28350_Adults_2018",9
8736,44.903229,-93.217445,391,"Pieris","rapae","cabbage white","Animalia",28351,327,"Adults",2018,7,11,192,2458311,3,"28351_Adults","Adults observed","MN",2018-07-11,"calendar",192,2018,"28351_Adults_2018",10
8736,44.903229,-93.217445,396,"Danaus","plexippus","monarch","Animalia",28352,312,"Flower visitation",2018,6,29,180,2458299,7,"28352_Flower visitation","Feeding","MN",2018-06-29,"calendar",180,2018,"28352_Flower visitation_2018",10
8736,44.903229,-93.217445,396,"Danaus","plexippus","monarch","Animalia",28352,327,"Adults",2018,6,29,180,2458299,7,"28352_Adults","Adults observed","MN",2018-06-29,"calendar",180,2018,"28352_Adults_2018",10
8736,44.903229,-93.217445,393,"Vanessa","atalanta","red admiral","Animalia",28355,327,"Adults",2018,7,2,183,2458302,3,"28355_Adults","Adults observed","MN",2018-07-02,"calendar",183,2018,"28355_Adults_2018",9
8418,32.363758,-94.873947,288,"Bombus","spp.","bumblebee","Animalia",30797,312,"Flower visitation",2018,3,25,84,2458203,4,"30797_Flower visitation","Feeding","TX",2018-03-25,"calendar",84,2018,"30797_Flower visitation_2018",11
8418,32.363758,-94.873947,288,"Bombus","spp.","bumblebee","Animalia",30797,327,"Adults",2018,3,25,84,2458203,4,"30797_Adults","Adults observed","TX",2018-03-25,"calendar",84,2018,"30797_Adults_2018",11
10145,42.602543,-83.250992,288,"Bombus","spp.","bumblebee","Animalia",38858,327,"Adults",2018,5,7,127,2458246,1,"38858_Adults","Adults observed","MI",2018-05-07,"calendar",127,2018,"38858_Adults_2018",13
10145,42.602543,-83.250992,391,"Pieris","rapae","cabbage white","Animalia",38859,327,"Adults",2018,4,30,120,2458239,1,"38859_Adults","Adults observed","MI",2018-04-30,"calendar",120,2018,"38859_Adults_2018",13
10145,42.602543,-83.250992,272,"Anax","junius","common green darner","Animalia",38869,327,"Adults",2018,6,8,159,2458278,2,"38869_Adults","Adults observed","MI",2018-06-08,"calendar",159,2018,"38869_Adults_2018",13
10145,42.602543,-83.250992,396,"Danaus","plexippus","monarch","Animalia",38919,327,"Adults",2018,6,2,153,2458272,1,"38919_Adults","Adults observed","MI",2018-06-02,"calendar",153,2018,"38919_Adults_2018",13
10145,42.602543,-83.250992,1137,"Nymphalis","antiopa","mourning cloak","Animalia",38921,327,"Adults",2018,5,1,121,2458240,1,"38921_Adults","Adults observed","MI",2018-05-01,"calendar",121,2018,"38921_Adults_2018",11
10145,42.602543,-83.250992,1132,"Colias","eurytheme","orange sulphur","Animalia",38930,327,"Adults",2018,5,28,148,2458267,1,"38930_Adults","Adults observed","MI",2018-05-28,"calendar",148,2018,"38930_Adults_2018",13
10145,42.602543,-83.250992,393,"Vanessa","atalanta","red admiral","Animalia",38941,327,"Adults",2018,5,13,133,2458252,3,"38941_Adults","Adults observed","MI",2018-05-13,"calendar",133,2018,"38941_Adults_2018",11
10145,42.602543,-83.250992,1238,"Apis","mellifera","honeybee","Animalia",69919,327,"Adults",2018,5,15,135,2458254,1,"69919_Adults","Adults observed","MI",2018-05-15,"calendar",135,2018,"69919_Adults_2018",11
16876,41.745537,-74.119392,396,"Danaus","plexippus","monarch","Animalia",72969,312,"Flower visitation",2018,7,21,202,2458321,3,"72969_Flower visitation","Feeding","NY",2018-07-21,"calendar",202,2018,"72969_Flower visitation_2018",10
16876,41.745537,-74.119392,396,"Danaus","plexippus","monarch","Animalia",72969,327,"Adults",2018,8,28,240,2458359,4,"72969_Adults","Adults observed","NY",2018-08-28,"calendar",240,2018,"72969_Adults_2018",11
17414,42.936153,-73.433449,396,"Danaus","plexippus","monarch","Animalia",86971,312,"Flower visitation",2018,6,11,162,2458281,2,"86971_Flower visitation","Feeding","NY",2018-06-11,"calendar",162,2018,"86971_Flower visitation_2018",10
17414,42.936153,-73.433449,396,"Danaus","plexippus","monarch","Animalia",86971,327,"Adults",2018,6,11,162,2458281,2,"86971_Adults","Adults observed","NY",2018-06-11,"calendar",162,2018,"86971_Adults_2018",11
20969,33.632149,-117.55545,1383,"Adelpha","californica","California sister","Animalia",90203,327,"Adults",2018,3,19,78,2458197,1,"90203_Adults","Adults observed","CA",2018-03-19,"calendar",78,2018,"90203_Adults_2018",10
